date,views,lang
2022-05-12,24,sv
2022-05-13,30,sv
2022-05-14,13,sv
2022-05-15,19,sv
2022-05-16,29,sv
2022-05-17,30,sv
2022-05-18,25,sv
2022-05-19,19,sv
2022-05-20,19,sv
2022-05-21,23,sv
2022-05-22,22,sv
2022-05-23,33,sv
2022-05-24,22,sv
2022-05-25,27,sv
2022-05-26,14,sv
2022-05-27,22,sv
2022-05-28,29,sv
2022-05-29,16,sv
2022-05-30,19,sv
2022-05-31,34,sv
2022-06-01,24,sv
2022-06-02,39,sv
2022-06-03,33,sv
2022-06-04,15,sv
2022-06-05,29,sv
2022-06-06,24,sv
2022-06-07,19,sv
2022-06-08,17,sv
2022-06-09,24,sv
2022-06-10,15,sv
2022-06-11,15,sv
2022-06-12,45,sv
2022-06-13,31,sv
2022-06-14,24,sv
2022-06-15,21,sv
2022-06-16,13,sv
2022-06-17,27,sv
2022-06-18,9,sv
2022-06-19,12,sv
2022-06-20,23,sv
2022-06-21,13,sv
2022-06-22,24,sv
2022-06-23,21,sv
2022-06-24,17,sv
2022-06-25,16,sv
2022-06-26,17,sv
2022-06-27,21,sv
2022-06-28,21,sv
2022-06-29,14,sv
2022-06-30,20,sv
2022-07-01,18,sv
2022-07-02,19,sv
2022-07-03,18,sv
2022-07-04,24,sv
2022-07-05,22,sv
2022-07-06,18,sv
2022-07-07,17,sv
2022-07-08,18,sv
2022-07-09,14,sv
2022-07-10,36,sv
2022-07-11,20,sv
2022-07-12,13,sv
2022-07-13,17,sv
2022-07-14,17,sv
2022-07-15,18,sv
2022-07-16,21,sv
2022-07-17,18,sv
2022-07-18,17,sv
2022-07-19,22,sv
2022-07-20,8,sv
2022-07-21,31,sv
2022-07-22,29,sv
2022-07-23,19,sv
2022-07-24,19,sv
2022-07-25,51,sv
2022-07-26,24,sv
2022-07-27,25,sv
2022-07-28,25,sv
2022-07-29,31,sv
2022-07-30,29,sv
2022-07-31,26,sv
2022-08-01,21,sv
2022-08-02,23,sv
2022-08-03,16,sv
2022-08-04,20,sv
2022-08-05,15,sv
2022-08-06,15,sv
2022-08-07,26,sv
2022-08-08,20,sv
2022-08-09,25,sv
2022-08-10,23,sv
2022-08-11,15,sv
2022-08-12,21,sv
2022-08-13,40,sv
2022-08-14,57,sv
2022-08-15,42,sv
2022-08-16,23,sv
2022-08-17,28,sv
2022-08-18,18,sv
2022-08-19,19,sv
2022-08-20,22,sv
2022-08-21,20,sv
2022-08-22,19,sv
2022-08-23,14,sv
2022-08-24,29,sv
2022-08-25,21,sv
2022-08-26,19,sv
2022-08-27,18,sv
2022-08-28,21,sv
2022-08-29,32,sv
2022-08-30,27,sv
2022-08-31,24,sv
2022-09-01,30,sv
2022-09-02,30,sv
2022-09-03,16,sv
2022-09-04,17,sv
2022-09-05,31,sv
2022-09-06,30,sv
2022-09-07,33,sv
2022-09-08,28,sv
2022-09-09,30,sv
2022-09-10,30,sv
2022-09-11,19,sv
2022-09-12,25,sv
2022-09-13,28,sv
2022-09-14,19,sv
2022-09-15,24,sv
2022-09-16,35,sv
2022-09-17,25,sv
2022-09-18,21,sv
2022-09-19,25,sv
2022-09-20,32,sv
2022-09-21,25,sv
2022-09-22,32,sv
2022-09-23,37,sv
2022-09-24,37,sv
2022-09-25,24,sv
2022-09-26,30,sv
2022-09-27,39,sv
2022-09-28,33,sv
2022-09-29,30,sv
2022-09-30,34,sv
2022-10-01,19,sv
2022-10-02,27,sv
2022-10-03,26,sv
2022-10-04,42,sv
2022-10-05,34,sv
2022-10-06,42,sv
2022-10-07,41,sv
2022-10-08,22,sv
2022-10-09,29,sv
2022-10-10,27,sv
2022-10-11,40,sv
2022-10-12,19,sv
2022-10-13,20,sv
2022-10-14,23,sv
2022-10-15,32,sv
2022-10-16,36,sv
2022-10-17,23,sv
2022-10-18,24,sv
2022-10-19,22,sv
2022-10-20,29,sv
2022-10-21,26,sv
2022-10-22,27,sv
2022-10-23,24,sv
2022-10-24,33,sv
2022-10-25,31,sv
2022-10-26,30,sv
2022-10-27,41,sv
2022-10-28,36,sv
2022-10-29,20,sv
2022-10-30,34,sv
2022-10-31,29,sv
2022-11-01,20,sv
2022-11-02,29,sv
2022-11-03,23,sv
2022-11-04,28,sv
2022-11-05,30,sv
2022-11-06,19,sv
2022-11-07,28,sv
2022-11-08,51,sv
2022-11-09,38,sv
2022-11-10,29,sv
2022-11-11,19,sv
2022-11-12,15,sv
2022-11-13,25,sv
2022-11-14,35,sv
2022-11-15,34,sv
2022-11-16,31,sv
2022-11-17,37,sv
2022-11-18,19,sv
2022-11-19,17,sv
2022-11-20,13,sv
2022-11-21,30,sv
2022-11-22,27,sv
2022-11-23,24,sv
2022-11-24,17,sv
2022-11-25,32,sv
2022-11-26,29,sv
2022-11-27,8,sv
2022-11-28,28,sv
2022-11-29,24,sv
2022-11-30,37,sv
2022-12-01,21,sv
2022-12-02,28,sv
2022-12-03,25,sv
2022-12-04,18,sv
2022-12-05,21,sv
2022-12-06,33,sv
2022-12-07,33,sv
2022-12-08,27,sv
2022-12-09,24,sv
2022-12-10,15,sv
2022-12-11,22,sv
2022-12-12,20,sv
2022-12-13,15,sv
2022-12-14,15,sv
2022-12-15,26,sv
2022-12-16,25,sv
2022-12-17,20,sv
2022-12-18,17,sv
2022-12-19,26,sv
2022-12-20,18,sv
2022-12-21,17,sv
2022-12-22,17,sv
2022-12-23,11,sv
2022-12-24,14,sv
2022-12-25,14,sv
2022-12-26,23,sv
2022-12-27,21,sv
2022-12-28,9,sv
2022-12-29,18,sv
2022-12-30,17,sv
2022-12-31,12,sv
2023-01-01,21,sv
2023-01-02,38,sv
2023-01-03,25,sv
2023-01-04,38,sv
2023-01-05,28,sv
2023-01-06,23,sv
2023-01-07,16,sv
2023-01-08,14,sv
2023-01-09,42,sv
2023-01-10,20,sv
2023-01-11,23,sv
2023-01-12,20,sv
2023-01-13,36,sv
2023-01-14,19,sv
2023-01-15,19,sv
2023-01-16,17,sv
2023-01-17,24,sv
2023-01-18,26,sv
2023-01-19,26,sv
2023-01-20,17,sv
2023-01-21,26,sv
2023-01-22,24,sv
2023-01-23,28,sv
2023-01-24,13,sv
2023-01-25,20,sv
2023-01-26,14,sv
2023-01-27,11,sv
2023-01-28,18,sv
2023-01-29,16,sv
2023-01-30,21,sv
2023-01-31,29,sv
2023-02-01,16,sv
2023-02-02,23,sv
2023-02-03,28,sv
2023-02-04,16,sv
2023-02-05,26,sv
2023-02-06,11,sv
2023-02-07,26,sv
2023-02-08,27,sv
2023-02-09,23,sv
2023-02-10,36,sv
2023-02-11,11,sv
2023-02-12,20,sv
2023-02-13,15,sv
2023-02-14,13,sv
2023-02-15,16,sv
2023-02-16,31,sv
2023-02-17,13,sv
2023-02-18,32,sv
2023-02-19,21,sv
2023-02-20,37,sv
2023-02-21,22,sv
2023-02-22,20,sv
2023-02-23,18,sv
2023-02-24,19,sv
2023-02-25,24,sv
2023-02-26,15,sv
2023-02-27,15,sv
2023-02-28,13,sv
2023-03-01,21,sv
2023-03-02,27,sv
2023-03-03,23,sv
2023-03-04,28,sv
2023-03-05,18,sv
2023-03-06,26,sv
2023-03-07,21,sv
2023-03-08,14,sv
2023-03-09,13,sv
2023-03-10,22,sv
2023-03-11,24,sv
2023-03-12,20,sv
2023-03-13,17,sv
2023-03-14,11,sv
2023-03-15,17,sv
2023-03-16,17,sv
2023-03-17,22,sv
2023-03-18,69,sv
2023-03-19,19,sv
2023-03-20,16,sv
2023-03-21,16,sv
2023-03-22,32,sv
2023-03-23,26,sv
2023-03-24,13,sv
2023-03-25,7,sv
2023-03-26,17,sv
2023-03-27,14,sv
2023-03-28,15,sv
2023-03-29,10,sv
2023-03-30,16,sv
2023-03-31,18,sv
2023-04-01,13,sv
2023-04-02,17,sv
2023-04-03,12,sv
2023-04-04,10,sv
2023-04-05,16,sv
2023-04-06,13,sv
2023-04-07,26,sv
2023-04-08,70,sv
2023-04-09,14,sv
2023-04-10,13,sv
2023-04-11,32,sv
2023-04-12,17,sv
2023-04-13,13,sv
2023-04-14,22,sv
2023-04-15,10,sv
2023-04-16,8,sv
2023-04-17,12,sv
2023-04-18,22,sv
2023-04-19,20,sv
2023-04-20,13,sv
2023-04-21,22,sv
2023-04-22,11,sv
2023-04-23,14,sv
2023-04-24,15,sv
2023-04-25,18,sv
2023-04-26,15,sv
2023-04-27,13,sv
2023-04-28,24,sv
2023-04-29,13,sv
2023-04-30,13,sv
2023-05-01,13,sv
2023-05-02,18,sv
2023-05-03,13,sv
2023-05-04,24,sv
2023-05-05,35,sv
2023-05-06,9,sv
2023-05-07,19,sv
2023-05-08,29,sv
2023-05-09,30,sv
2023-05-10,21,sv
2023-05-11,38,sv
2023-05-12,33,sv
2023-05-13,16,sv
2023-05-14,25,sv
2023-05-15,18,sv
2023-05-16,21,sv
2023-05-17,14,sv
2023-05-18,16,sv
2023-05-19,19,sv
2023-05-20,17,sv
2023-05-21,21,sv
2023-05-22,21,sv
2023-05-23,28,sv
2023-05-24,24,sv
2023-05-25,31,sv
2023-05-26,19,sv
2023-05-27,14,sv
2023-05-28,14,sv
2023-05-29,37,sv
2023-05-30,20,sv
2023-05-31,22,sv
2023-06-01,23,sv
2023-06-02,16,sv
2023-06-03,26,sv
2023-06-04,19,sv
2023-06-05,27,sv
2023-06-06,18,sv
2023-06-07,18,sv
2023-06-08,18,sv
2023-06-09,18,sv
2023-06-10,27,sv
2023-06-11,11,sv
2023-06-12,11,sv
2023-06-13,20,sv
2023-06-14,20,sv
2023-06-15,10,sv
2023-06-16,18,sv
2023-06-17,18,sv
2023-06-18,26,sv
2023-06-19,15,sv
2023-06-20,38,sv
2023-06-21,14,sv
2023-06-22,13,sv
2023-06-23,10,sv
2023-06-24,9,sv
2023-06-25,9,sv
2023-06-26,7,sv
2023-06-27,24,sv
2023-06-28,19,sv
2023-06-29,19,sv
2023-06-30,12,sv
2023-07-01,19,sv
2023-07-02,8,sv
2023-07-03,8,sv
2023-07-04,14,sv
2023-07-05,28,sv
2023-07-06,12,sv
2023-07-07,8,sv
2023-07-08,12,sv
2023-07-09,18,sv
2023-07-10,16,sv
2023-07-11,13,sv
2023-07-12,18,sv
2023-07-13,13,sv
2023-07-14,22,sv
2023-07-15,11,sv
2023-07-16,15,sv
2023-07-17,16,sv
2023-07-18,14,sv
2023-07-19,13,sv
2023-07-20,19,sv
2023-07-21,16,sv
2023-07-22,12,sv
2023-07-23,17,sv
2023-07-24,9,sv
2023-07-25,11,sv
2023-07-26,20,sv
2023-07-27,19,sv
2023-07-28,14,sv
2023-07-29,14,sv
2023-07-30,14,sv
2023-07-31,20,sv
2023-08-01,23,sv
2023-08-02,21,sv
2023-08-03,27,sv
2023-08-04,65,sv
2023-08-05,13,sv
2023-08-06,30,sv
2023-08-07,24,sv
2023-08-08,24,sv
2023-08-09,23,sv
2023-08-10,31,sv
2023-08-11,29,sv
2023-08-12,22,sv
2023-08-13,14,sv
2023-08-14,27,sv
2023-08-15,22,sv
2023-08-16,13,sv
2023-08-17,51,sv
2023-08-18,22,sv
2023-08-19,10,sv
2023-08-20,14,sv
2023-08-21,35,sv
2023-08-22,14,sv
2023-08-23,24,sv
2023-08-24,22,sv
2023-08-25,18,sv
2023-08-26,28,sv
2023-08-27,16,sv
2023-08-28,37,sv
2023-08-29,32,sv
2023-08-30,41,sv
2023-08-31,15,sv
2023-09-01,21,sv
2023-09-02,8,sv
2023-09-03,10,sv
2023-09-04,27,sv
2023-09-05,11,sv
2023-09-06,24,sv
2023-09-07,26,sv
2023-09-08,18,sv
2023-09-09,18,sv
2023-09-10,13,sv
2023-09-11,18,sv
2023-09-12,9,sv
2023-09-13,18,sv
2023-09-14,16,sv
2023-09-15,19,sv
2023-09-16,12,sv
2023-09-17,10,sv
2023-09-18,30,sv
2023-09-19,27,sv
2023-09-20,19,sv
2023-09-21,56,sv
2023-09-22,40,sv
2023-09-23,28,sv
2023-09-24,27,sv
2023-09-25,46,sv
2023-09-26,24,sv
2023-09-27,43,sv
2023-09-28,55,sv
2023-09-29,71,sv
2023-09-30,52,sv
2023-10-01,30,sv
2023-10-02,24,sv
2023-10-03,15,sv
2023-10-04,13,sv
2023-10-05,19,sv
2023-10-06,22,sv
2023-10-07,24,sv
2023-10-08,10,sv
2023-10-09,62,sv
2023-10-10,28,sv
2023-10-11,21,sv
2023-10-12,23,sv
2023-10-13,16,sv
2023-10-14,24,sv
2023-10-15,19,sv
2023-10-16,28,sv
2023-10-17,19,sv
2023-10-18,20,sv
2023-10-19,16,sv
2023-10-20,24,sv
2023-10-21,39,sv
2023-10-22,10,sv
2023-10-23,22,sv
2023-10-24,27,sv
2023-10-25,21,sv
2023-10-26,19,sv
2023-10-27,21,sv
2023-10-28,33,sv
2023-10-29,22,sv
2023-10-30,24,sv
2023-10-31,39,sv
2023-11-01,30,sv
2023-11-02,22,sv
2023-11-03,20,sv
2023-11-04,29,sv
2023-11-05,19,sv
2023-11-06,31,sv
2023-11-07,17,sv
2023-11-08,21,sv
2023-11-09,19,sv
2023-11-10,25,sv
2023-11-11,19,sv
2023-11-12,43,sv
2023-11-13,18,sv
2023-11-14,14,sv
2023-11-15,20,sv
2023-11-16,14,sv
2023-11-17,16,sv
2023-11-18,8,sv
2023-11-19,15,sv
2023-11-20,13,sv
2023-11-21,14,sv
2023-11-22,15,sv
2023-11-23,19,sv
2023-11-24,12,sv
2023-11-25,17,sv
2023-11-26,9,sv
2023-11-27,23,sv
2023-11-28,13,sv
2023-11-29,33,sv
2023-11-30,14,sv
2023-12-01,14,sv
2023-12-02,16,sv
2023-12-03,19,sv
2023-12-04,13,sv
2023-12-05,24,sv
2023-12-06,16,sv
2023-12-07,11,sv
2023-12-08,21,sv
2023-12-09,12,sv
2023-12-10,17,sv
2023-12-11,18,sv
2023-12-12,15,sv
2023-12-13,18,sv
2023-12-14,94,sv
2023-12-15,39,sv
2023-12-16,15,sv
2023-12-17,9,sv
2023-12-18,25,sv
2023-12-19,16,sv
2023-12-20,11,sv
2023-12-21,19,sv
2023-12-22,194,sv
2023-12-23,160,sv
2023-12-24,153,sv
2023-12-25,25,sv
2023-12-26,14,sv
2023-12-27,29,sv
2023-12-28,13,sv
2023-12-29,12,sv
2023-12-30,10,sv
2023-12-31,11,sv
2024-01-01,11,sv
2024-01-02,17,sv
2024-01-03,13,sv
2024-01-04,17,sv
2024-01-05,14,sv
2024-01-06,21,sv
2024-01-07,14,sv
2024-01-08,19,sv
2024-01-09,13,sv
2024-01-10,19,sv
2024-01-11,18,sv
2024-01-12,26,sv
2024-01-13,21,sv
2024-01-14,12,sv
2024-01-15,18,sv
2024-01-16,10,sv
2024-01-17,13,sv
2024-01-18,24,sv
2024-01-19,20,sv
2024-01-20,16,sv
2024-01-21,39,sv
2024-01-22,29,sv
2024-01-23,27,sv
2024-01-24,24,sv
2024-01-25,23,sv
2024-01-26,15,sv
2024-01-27,16,sv
2024-01-28,21,sv
2024-01-29,20,sv
2024-01-30,24,sv
2024-01-31,23,sv
2024-02-01,34,sv
2024-02-02,22,sv
2024-02-03,9,sv
2024-02-04,37,sv
2024-02-05,21,sv
2024-02-06,31,sv
2024-02-07,16,sv
2024-02-08,20,sv
2024-02-09,22,sv
2024-02-10,11,sv
2024-02-11,84,sv
2024-02-12,45,sv
2024-02-13,24,sv
2024-02-14,22,sv
2024-02-15,28,sv
2024-02-16,26,sv
2024-02-17,19,sv
2024-02-18,18,sv
2024-02-19,16,sv
2024-02-20,20,sv
2024-02-21,17,sv
2024-02-22,15,sv
2024-02-23,15,sv
2024-02-24,13,sv
2024-02-25,11,sv
2024-02-26,32,sv
2024-02-27,24,sv
2024-02-28,22,sv
2024-02-29,38,sv
2024-03-01,16,sv
2024-03-02,15,sv
2024-03-03,24,sv
2024-03-04,37,sv
2024-03-05,24,sv
2024-03-06,29,sv
2024-03-07,15,sv
2024-03-08,9,sv
2024-03-09,28,sv
2024-03-10,28,sv
2024-03-11,16,sv
2024-03-12,25,sv
2024-03-13,28,sv
2024-03-14,32,sv
2024-03-15,24,sv
2024-03-16,19,sv
2024-03-17,13,sv
2024-03-18,24,sv
2024-03-19,27,sv
2024-03-20,19,sv
2024-03-21,19,sv
2024-03-22,27,sv
2024-03-23,19,sv
2024-03-24,20,sv
2024-03-25,17,sv
2024-03-26,14,sv
2024-03-27,17,sv
2024-03-28,20,sv
2024-03-29,34,sv
2024-03-30,22,sv
2024-03-31,13,sv
2024-04-01,10,sv
2024-04-02,22,sv
2024-04-03,27,sv
2024-04-04,22,sv
2024-04-05,20,sv
2024-04-06,16,sv
2024-04-07,18,sv
2024-04-08,27,sv
2024-04-09,13,sv
2024-04-10,16,sv
2024-04-11,26,sv
2024-04-12,14,sv
2024-04-13,16,sv
2024-04-14,10,sv
2024-04-15,25,sv
2024-04-16,17,sv
2024-04-17,15,sv
2024-04-18,29,sv
2024-04-19,25,sv
2024-04-20,8,sv
2024-04-21,14,sv
2024-04-22,36,sv
2024-04-23,23,sv
2024-04-24,23,sv
2024-04-25,29,sv
2024-04-26,21,sv
2024-04-27,13,sv
2024-04-28,13,sv
2024-04-29,51,sv
2024-04-30,19,sv
2024-05-01,19,sv
2024-05-02,17,sv
2024-05-03,28,sv
2024-05-04,27,sv
2024-05-05,17,sv
2024-05-06,12,sv
2024-05-07,24,sv
2024-05-08,24,sv
2024-05-09,20,sv
2024-05-10,29,sv
2024-05-11,12,sv
2024-05-12,17,sv
2024-05-13,20,sv
2024-05-14,17,sv
2024-05-15,33,sv
2024-05-16,24,sv
2024-05-17,9,sv
2024-05-18,20,sv
2024-05-19,20,sv
2024-05-20,16,sv
2024-05-21,26,sv
2024-05-22,17,sv
2024-05-23,30,sv
2024-05-24,14,sv
2024-05-25,14,sv
2024-05-26,12,sv
2024-05-27,23,sv
2024-05-28,23,sv
2024-05-29,21,sv
2024-05-30,17,sv
2024-05-31,17,sv
2024-06-01,20,sv
2024-06-02,32,sv
2024-06-03,15,sv
2024-06-04,15,sv
2024-06-05,11,sv
2024-06-06,24,sv
2024-06-07,16,sv
2024-06-08,11,sv
2024-06-09,21,sv
2024-06-10,24,sv
2024-06-11,21,sv
2024-06-12,25,sv
2024-06-13,16,sv
2024-06-14,15,sv
2024-06-15,15,sv
2024-06-16,16,sv
2024-06-17,20,sv
2024-06-18,17,sv
2024-06-19,14,sv
2024-06-20,27,sv
2024-06-21,21,sv
2024-06-22,17,sv
2024-06-23,14,sv
2024-06-24,21,sv
2024-06-25,18,sv
2024-06-26,18,sv
2024-06-27,17,sv
2024-06-28,25,sv
2024-06-29,9,sv
2024-06-30,10,sv
2024-07-01,24,sv
2024-07-02,17,sv
2024-07-03,18,sv
2024-07-04,27,sv
2024-07-05,23,sv
2024-07-06,23,sv
2024-07-07,18,sv
2024-07-08,18,sv
2024-07-09,18,sv
2024-07-10,17,sv
2024-07-11,24,sv
2024-07-12,7,sv
2024-07-13,12,sv
2024-07-14,30,sv
2024-07-15,21,sv
2024-07-16,12,sv
2024-07-17,21,sv
2024-07-18,15,sv
2024-07-19,16,sv
2024-07-20,13,sv
2024-07-21,11,sv
2024-07-22,12,sv
2024-07-23,16,sv
2024-07-24,17,sv
2024-07-25,19,sv
2024-07-26,25,sv
2024-07-27,28,sv
2024-07-28,13,sv
2024-07-29,26,sv
2024-07-30,12,sv
2024-07-31,19,sv
2024-08-01,19,sv
2024-08-02,21,sv
2024-08-03,20,sv
2024-08-04,42,sv
2024-08-05,22,sv
2024-08-06,24,sv
2024-08-07,25,sv
2024-08-08,35,sv
2024-08-09,24,sv
2024-08-10,21,sv
2024-08-11,20,sv
2024-08-12,27,sv
2024-08-13,19,sv
2024-08-14,27,sv
2024-08-15,22,sv
2024-08-16,17,sv
2024-08-17,17,sv
2024-08-18,12,sv
2024-08-19,20,sv
2024-08-20,30,sv
2024-08-21,26,sv
2024-08-22,25,sv
2024-08-23,22,sv
2024-08-24,18,sv
2024-08-25,18,sv
2024-08-26,24,sv
2024-08-27,31,sv
2024-08-28,29,sv
2024-08-29,31,sv
2024-08-30,21,sv
2024-08-31,29,sv
2024-09-01,25,sv
2024-09-02,29,sv
2024-09-03,35,sv
2024-09-04,23,sv
2024-09-05,33,sv
2024-09-06,24,sv
2024-09-07,17,sv
2024-09-08,18,sv
2024-09-09,40,sv
2024-09-10,25,sv
2024-09-11,27,sv
2024-09-12,23,sv
2024-09-13,31,sv
2024-09-14,16,sv
2024-09-15,16,sv
2024-09-16,25,sv
2024-09-17,42,sv
2024-09-18,39,sv
2024-09-19,36,sv
2024-09-20,24,sv
2024-09-21,15,sv
2024-09-22,14,sv
2024-09-23,19,sv
2024-09-24,20,sv
2024-09-25,23,sv
2024-09-26,29,sv
2024-09-27,23,sv
2024-09-28,26,sv
2024-09-29,24,sv
2024-09-30,25,sv
2024-10-01,21,sv
2024-10-02,21,sv
2024-10-03,22,sv
2024-10-04,17,sv
2024-10-05,21,sv
2024-10-06,26,sv
2024-10-07,27,sv
2024-10-08,27,sv
2024-10-09,31,sv
2024-10-10,33,sv
2024-10-11,23,sv
2024-10-12,13,sv
2024-10-13,16,sv
2024-10-14,21,sv
2024-10-15,28,sv
2024-10-16,18,sv
2024-10-17,37,sv
2024-10-18,28,sv
2024-10-19,17,sv
2024-10-20,20,sv
2024-10-21,23,sv
2024-10-22,48,sv
2024-10-23,28,sv
2024-10-24,22,sv
2024-10-25,29,sv
2024-10-26,54,sv
2024-10-27,26,sv
2024-10-28,36,sv
2024-10-29,33,sv
2024-10-30,30,sv
2024-10-31,33,sv
2024-11-01,25,sv
2024-11-02,22,sv
2024-11-03,28,sv
2024-11-04,34,sv
2024-11-05,23,sv
2024-11-06,40,sv
2024-11-07,29,sv
2024-11-08,33,sv
2024-11-09,24,sv
2024-11-10,31,sv
2024-11-11,29,sv
2024-11-12,25,sv
2024-11-13,32,sv
2024-11-14,29,sv
2024-11-15,33,sv
2024-11-16,31,sv
2024-11-17,31,sv
2024-11-18,24,sv
2024-11-19,27,sv
2024-11-20,40,sv
2024-11-21,29,sv
2024-11-22,19,sv
2024-11-23,35,sv
2024-11-24,23,sv
2024-11-25,18,sv
2024-11-26,27,sv
2024-11-27,25,sv
2024-11-28,26,sv
2024-11-29,43,sv
2024-11-30,16,sv
2024-12-01,23,sv
2024-12-02,21,sv
2024-12-03,25,sv
2024-12-04,26,sv
2024-12-05,49,sv
2024-12-06,35,sv
2024-12-07,24,sv
2024-12-08,27,sv
2024-12-09,39,sv
2024-12-10,22,sv
2024-12-11,33,sv
2024-12-12,25,sv
2024-12-13,25,sv
2024-12-14,27,sv
2024-12-15,21,sv
2024-12-16,33,sv
2024-12-17,34,sv
2024-12-18,41,sv
2024-12-19,24,sv
2024-12-20,39,sv
2024-12-21,22,sv
2024-12-22,40,sv
2024-12-23,20,sv
2024-12-24,24,sv
2024-12-25,26,sv
2024-12-26,52,sv
2024-12-27,34,sv
2024-12-28,35,sv
2024-12-29,26,sv
2024-12-30,46,sv
2024-12-31,27,sv
2025-01-01,26,sv
2025-01-02,41,sv
2025-01-03,47,sv
2025-01-04,38,sv
2025-01-05,49,sv
2025-01-06,31,sv
2025-01-07,52,sv
2025-01-08,40,sv
2025-01-09,30,sv
2025-01-10,39,sv
2025-01-11,30,sv
2025-01-12,30,sv
2025-01-13,42,sv
2025-01-14,31,sv
2025-01-15,37,sv
2025-01-16,30,sv
2025-01-17,45,sv
2025-01-18,43,sv
2025-01-19,77,sv
2025-01-20,45,sv
2025-01-21,41,sv
2025-01-22,39,sv
2025-01-23,38,sv
2025-01-24,37,sv
2025-01-25,65,sv
2025-01-26,66,sv
2025-01-27,57,sv
2025-01-28,64,sv
2025-01-29,35,sv
2025-01-30,30,sv
2025-01-31,39,sv
2025-02-01,25,sv
2025-02-02,39,sv
2025-02-03,42,sv
2025-02-04,33,sv
2025-02-05,38,sv
2025-02-06,37,sv
2025-02-07,35,sv
2025-02-08,44,sv
2025-02-09,24,sv
2025-02-10,26,sv
2025-02-11,28,sv
2025-02-12,23,sv
2025-02-13,35,sv
2025-02-14,32,sv
2025-02-15,23,sv
2025-02-16,63,sv
2025-02-17,33,sv
2025-02-18,52,sv
2025-02-19,56,sv
2025-02-20,75,sv
2025-02-21,71,sv
2025-02-22,62,sv
2025-02-23,51,sv
2025-02-24,46,sv
2025-02-25,40,sv
2025-02-26,37,sv
2025-02-27,39,sv
2025-02-28,44,sv
2025-03-01,25,sv
2025-03-02,27,sv
2025-03-03,32,sv
2025-03-04,33,sv
2025-03-05,39,sv
2025-03-06,33,sv
2025-03-07,34,sv
2025-03-08,34,sv
2025-03-09,46,sv
2025-03-10,33,sv
2025-03-11,36,sv
2025-03-12,32,sv
2025-03-13,43,sv
2025-03-14,34,sv
2025-03-15,21,sv
2025-03-16,26,sv
2025-03-17,26,sv
2025-03-18,45,sv
2025-03-19,53,sv
2025-03-20,39,sv
2025-03-21,35,sv
2025-03-22,30,sv
2025-03-23,20,sv
2025-03-24,27,sv
2025-03-25,28,sv
2025-03-26,20,sv
2025-03-27,28,sv
2025-03-28,29,sv
2025-03-29,35,sv
2025-03-30,30,sv
2025-03-31,36,sv
2025-04-01,26,sv
2025-04-02,36,sv
2025-04-03,25,sv
2025-04-04,29,sv
2025-04-05,23,sv
2025-04-06,29,sv
2025-04-07,27,sv
2025-04-08,41,sv
2025-04-09,18,sv
2025-04-10,25,sv
2025-04-11,35,sv
2025-04-12,20,sv
2025-04-13,26,sv
2025-04-14,45,sv
2025-04-15,45,sv
2025-04-16,24,sv
2025-04-17,33,sv
2025-04-18,16,sv
2025-04-19,14,sv
2025-04-20,22,sv
2025-04-21,25,sv
2025-04-22,62,sv
2025-04-23,36,sv
2025-04-24,26,sv
2025-04-25,32,sv
2025-04-26,23,sv
2025-04-27,18,sv
2025-04-28,24,sv
2025-04-29,35,sv
2025-04-30,31,sv
2025-05-01,48,sv
2025-05-02,33,sv
2025-05-03,27,sv
2025-05-04,27,sv
2025-05-05,26,sv
2025-05-06,47,sv
2025-05-07,34,sv
2025-05-08,25,sv
2025-05-09,47,sv
2025-05-10,27,sv
2025-05-11,24,sv
2025-05-12,22,sv
2025-05-13,20,sv
2025-05-14,32,sv
2025-05-15,42,sv
2025-05-16,30,sv
2025-05-17,16,sv
2025-05-18,23,sv
2025-05-19,21,sv
2025-05-20,30,sv
2025-05-21,22,sv
2025-05-22,16,sv
2025-05-23,22,sv
2025-05-24,32,sv
2025-05-25,26,sv
2025-05-26,27,sv
2025-05-27,16,sv
2025-05-28,14,sv
2025-05-29,13,sv
2025-05-30,13,sv
2025-05-31,10,sv
2025-06-01,19,sv
2025-06-02,15,sv
2025-06-03,23,sv
2025-06-04,16,sv
2025-06-05,19,sv
2025-06-06,18,sv
2025-06-07,18,sv
2025-06-08,15,sv
2025-06-09,9,sv
2025-06-10,19,sv
2025-06-11,13,sv
2025-06-12,17,sv
2025-06-13,25,sv
2025-06-14,16,sv
2025-06-15,13,sv
2025-06-16,14,sv
2025-06-17,20,sv
2025-06-18,6,sv
2025-06-19,18,sv
2025-06-20,14,sv
2025-06-21,4,sv
2025-06-22,11,sv
2025-06-23,17,sv
2025-06-24,12,sv
2025-06-25,22,sv
2025-06-26,14,sv
2025-06-27,15,sv
2025-06-28,24,sv
2025-06-29,26,sv
2025-06-30,21,sv
2025-07-01,10,sv
2025-07-02,6,sv
2025-07-03,19,sv
2025-07-04,9,sv
2025-07-05,13,sv
2025-07-06,15,sv
2025-07-07,16,sv
2025-07-08,25,sv
2025-07-09,18,sv
2025-07-10,22,sv
2025-07-11,18,sv
2025-07-12,20,sv
2025-07-13,15,sv
2025-07-14,25,sv
2025-07-15,16,sv
2025-07-16,16,sv
2025-07-17,17,sv
2025-07-18,16,sv
2025-07-19,11,sv
2025-07-20,14,sv
